Modelo;Arquivo_Origem;Parametro;Formula
0310;0310_Layers_Parameters.htm;LOLN;0
0310;0310_Layers_Parameters.htm;WILN;0
0310;0310_Layers_Parameters.htm;WOLN;0
0310;0310_Layers_Parameters.htm;Llc;LC(d(), DT, LILN, LOLN)
0310;0310_Layers_Parameters.htm;Wlc;LC(d(), DT, WILN, WOLN)
0310;0310_Layers_Parameters.htm;Hlc;LC(d(), DT, HILN, HOLN)
0310;0310_Main_Parameters.htm;L;280
0310;0310_Main_Parameters.htm;W;200
0310;0310_Main_Parameters.htm;H;100
0310;0310_Main_Parameters.htm;BH;H/3
0310;0310_Main_Parameters.htm;DT;dtID
0310;0310_Main_Parameters.htm;UL;Yes
0310;0310_Main_Parameters.htm;LD;BH
0310;0310_Score-to-Score_Parameters.htm;Lss1;L+Llc+2*BodyG+2*C90Y-GLC
0310;0310_Score-to-Score_Parameters.htm;Wss;W+Wlc+2*BodyG+2*C90Y
0310;0310_Score-to-Score_Parameters.htm;HssX;BH+Hlc+C90X
0310;0310_Score-to-Score_Parameters.htm;HssY;BH+Hlc+C90Y
0310;0310_Score-to-Score_Parameters.htm;Lss;L+Llc+2*BodyG+2*C90Y
0310;0310_Score-to-Score_Parameters.htm;Wss1;W+Wlc+2*BodyG+2*C90Y-GLC
0310;0310_Score-to-Score_Parameters.htm;Hss;H+Hlc
0310;0310_Slot_Parameters.htm;SW;SlotWidth(d())
0312;0312_Corrections_Parameters.htm;C90X;C90x(d(),fd(),DT)
0312;0312_Corrections_Parameters.htm;C90Y;C90y(d(),fd(),DT)
0312;0312_Corrections_Parameters.htm;HC90X;HC90x(d(), fd(), DT)
0312;0312_Corrections_Parameters.htm;GLC;GlueCorr(d())
0312;0312_Corrections_Parameters.htm;LPC;LPCorr(d())
0312;0312_Flaps_Parameters.htm;FH;(W+Wlc+2*BG)/2+C90X
0312;0312_Flaps_Parameters.htm;FH1;FH+UL*LSC
0312;0312_Gap_Parameters.htm;G;0
0312;0312_Gap_Parameters.htm;SSGD;Body
0312;0312_Gap_Parameters.htm;LG;if2(DT,dtID,dtSS,dtOD,G,if1(SSGD, Body, Lid, 0,G,0),0,0)
0312;0312_Gap_Parameters.htm;BG;if2(DT,dtID,dtSS,dtOD,0,if1(SSGD, Body, Lid, -G, 0, 0),-G,0)
0312;0312_Glue_Flap_Parameters.htm;GL;20
0312;0312_Glue_Flap_Parameters.htm;GLA;65
0312;0312_Glue_Flap_Parameters.htm;GLA1;65
0312;0312_Layers_Parameters.htm;LSC;LSCf(d())
0312;0312_Layers_Parameters.htm;HILN;0
0312;0312_Layers_Parameters.htm;HOLN;0
0312;0312_Layers_Parameters.htm;LILN;0
0312;0312_Layers_Parameters.htm;LOLN;0
0312;0312_Layers_Parameters.htm;WILN;0
0312;0312_Layers_Parameters.htm;WOLN;0
0312;0312_Layers_Parameters.htm;Llc;LC(d(), DT, LILN, LOLN)
0312;0312_Layers_Parameters.htm;Wlc;LC(d(), DT, WILN, WOLN)
0312;0312_Layers_Parameters.htm;Hlc;LC(d(), DT, HILN, HOLN)
0312;0312_Main_Parameters.htm;L;280
0312;0312_Main_Parameters.htm;W;200
0312;0312_Main_Parameters.htm;H;100
0312;0312_Main_Parameters.htm;DT;dtID
0312;0312_Main_Parameters.htm;UL;Yes
0312;0312_Main_Parameters.htm;LD;30
0312;0312_Score-to-Score_Parameters.htm;Lss1;L+Llc+2*BG+2*C90Y-GLC
0312;0312_Score-to-Score_Parameters.htm;Wss;W+Wlc+2*BG+2*C90Y
0312;0312_Score-to-Score_Parameters.htm;HssX;LD+Hlc+C90X
0312;0312_Score-to-Score_Parameters.htm;HssY;LD+Hlc+C90Y
0312;0312_Score-to-Score_Parameters.htm;Lss;L+Llc+2*BG+2*C90Y
0312;0312_Score-to-Score_Parameters.htm;Wss1;W+Wlc+2*BG+2*C90Y-GLC
0312;0312_Score-to-Score_Parameters.htm;Hss;H+Hlc+HC90X
0312;0312_Slot_Parameters.htm;SW;SlotWidth(d())
0312;0312_Slot_Parameters.htm;SE;2
0312;0312_Slot_Parameters.htm;SW1;SW/2
0312;0312_Slot_Parameters.htm;SW2;0
0313;0313_Corrections_Parameters.htm;C90X;C90x(d(),fd(),DT)
0313;0313_Corrections_Parameters.htm;C90Y;C90y(d(),fd(),DT)
0313;0313_Corrections_Parameters.htm;HC90X;HC90x(d(), fd(), DT)
0313;0313_Corrections_Parameters.htm;GLC;GlueCorr(d())
0313;0313_Corrections_Parameters.htm;LPC;LPCorr(d())
0313;0313_Flaps_Parameters.htm;FH;(W+Wlc+2*BodyG)/2+C90X
0313;0313_Flaps_Parameters.htm;FH1;FH+UL*LSC
0313;0313_Gap_Parameters.htm;LG;2
0313;0313_Gap_Parameters.htm;BtmG;0
0313;0313_Gap_Parameters.htm;SSGD;Lid
0313;0313_Gap_Parameters.htm;BodyG;switch(DT, dtID, 0, dtSS, switch(SSGD, Body, -LG, Lid, 0), dtOD, -LG)
0313;0313_Gap_Parameters.htm;BtmG1;switch(DT, dtID, BtmG, dtSS, switch(SSGD, Body, -LG+BtmG, Lid, BtmG), dtOD, -LG+BtmG)
0313;0313_Gap_Parameters.htm;LidG;switch(DT, dtID, LG, dtSS, switch(SSGD, Body, 0, Lid, LG), dtOD, 0)
0313;0313_Glue_Flap_Parameters.htm;GL;GLWidth(d())
0313;0313_Glue_Flap_Parameters.htm;GLA;65
0313;0313_Glue_Flap_Parameters.htm;GLA1;65
0313;0313_Layers_Parameters.htm;LSC;LSCf(d())
0313;0313_Layers_Parameters.htm;LILN;0
0313;0313_Layers_Parameters.htm;LOLN;0
0313;0313_Layers_Parameters.htm;WILN;0
0313;0313_Layers_Parameters.htm;WOLN;0
0313;0313_Layers_Parameters.htm;HILN;0
0313;0313_Layers_Parameters.htm;HOLN;0
0313;0313_Layers_Parameters.htm;Llc;LC(d(), DT, LILN, LOLN)
0313;0313_Layers_Parameters.htm;Wlc;LC(d(), DT, WILN, WOLN)
0313;0313_Layers_Parameters.htm;Hlc;LC(d(), DT, HILN, HOLN)
0313;0313_Main_Parameters.htm;L;280
0313;0313_Main_Parameters.htm;W;200
0313;0313_Main_Parameters.htm;H;100
0313;0313_Main_Parameters.htm;BH;H/3
0313;0313_Main_Parameters.htm;DT;dtID
0313;0313_Main_Parameters.htm;UL;Yes
0313;0313_Main_Parameters.htm;LD;H/3
0313;0313_Score-to-Score_Parameters.htm;Lss1;L+Llc+2*BodyG+2*C90Y-GLC
0313;0313_Score-to-Score_Parameters.htm;Wss;W+Wlc+2*BodyG+2*C90Y
0313;0313_Score-to-Score_Parameters.htm;HssX;BH+Hlc+C90X
0313;0313_Score-to-Score_Parameters.htm;HssY;BH+Hlc+C90Y
0313;0313_Score-to-Score_Parameters.htm;Lss;L+Llc+2*BodyG+2*C90Y
0313;0313_Score-to-Score_Parameters.htm;Wss1;W+Wlc+2*BodyG+2*C90Y-GLC
0313;0313_Score-to-Score_Parameters.htm;Hss;H+Hlc+2*HC90X
0313;0313_Slot_Parameters.htm;SW;SlotWidth(d())
0313;0313_Slot_Parameters.htm;SW2;0
0313;0313_Slot_Parameters.htm;SW1;SW/2
0313;0313_Slot_Parameters.htm;SE;2
0314;0314_Corrections_Parameters.htm;I90Y;I90y(d(), fd())
0314;0314_Corrections_Parameters.htm;C90X;C90x(d(),fd(),DT)
0314;0314_Corrections_Parameters.htm;C90Y;C90y(d(),fd(),DT)
0314;0314_Corrections_Parameters.htm;BCDC1Y;BCDC1y(d(),fd(), DT)
0314;0314_Corrections_Parameters.htm;IHCDCY;IHCDCy(d(), fd())
0314;0314_Corrections_Parameters.htm;OHCDCY;OHCDCy(d(), fd())
0314;0314_Corrections_Parameters.htm;HCDCY;HCODCy(d(), fd(), DT)
0314;0314_Corrections_Parameters.htm;PHCY;PHCorrY(d(), fd())
0314;0314_Corrections_Parameters.htm;GLC;GlueCorr(d())
0314;0314_Corrections_Parameters.htm;LPC;LPCorr(d())
0314;0314_Double_Crease_Parameters.htm;DC;DC1y(d(), fd())
0314;0314_Double_Crease_Parameters.htm;DxDCT;DC
0314;0314_Flaps_Parameters.htm;DxUT;5
0314;0314_Flaps_Parameters.htm;DyUT;5
0314;0314_Flaps_Parameters.htm;UTD;BHssY+UL*LSC
0314;0314_Flaps_Parameters.htm;FH;(W+Wlc+2*BtmG1)/2+C90Y-2
0314;0314_Flaps_Parameters.htm;DXT;DxT(d())
0314;0314_Gap_Parameters.htm;LG;2
0314;0314_Gap_Parameters.htm;BtmG;0
0314;0314_Gap_Parameters.htm;SSGD;Lid
0314;0314_Gap_Parameters.htm;BodyG;switch(DT, dtID, 0, dtSS, switch(SSGD, Body, -LG, Lid, 0), dtOD, -LG)
0314;0314_Gap_Parameters.htm;BtmG1;switch(DT, dtID, BtmG, dtSS, switch(SSGD, Body, -LG+BtmG, Lid, BtmG), dtOD, -LG+BtmG)
0314;0314_Gap_Parameters.htm;LidG;switch(DT, dtID, LG, dtSS, switch(SSGD, Body, 0, Lid, LG), dtOD, 0)
0314;0314_Glue_Flap_Parameters.htm;GL;GLWidth(d())
0314;0314_Glue_Flap_Parameters.htm;GLA;75
0314;0314_Layers_Parameters.htm;LSC;LSCf(d())
0314;0314_Layers_Parameters.htm;LILN;0
0314;0314_Layers_Parameters.htm;LOLN;0
0314;0314_Layers_Parameters.htm;WILN;0
0314;0314_Layers_Parameters.htm;WOLN;0
0314;0314_Layers_Parameters.htm;HILN;0
0314;0314_Layers_Parameters.htm;HOLN;0
0314;0314_Layers_Parameters.htm;Llc;LC(d(), DT, LILN, LOLN)
0314;0314_Layers_Parameters.htm;Wlc;LC(d(), DT, WILN, WOLN)
0314;0314_Layers_Parameters.htm;Hlc;LC(d(), DT, HILN, HOLN)
0314;0314_Lock_Hole_Parameters.htm;TL;W/(3*NTongues)
0314;0314_Lock_Hole_Parameters.htm;TD;THDC(d())
0314;0314_Lock_Hole_Parameters.htm;DxTT;1
0314;0314_Lock_Hole_Parameters.htm;TO;W/8
0314;0314_Lock_Hole_Parameters.htm;LHL;TL
0314;0314_Lock_Hole_Parameters.htm;LHW;HWDC1y(d(), fd())
0314;0314_Lock_Hole_Parameters.htm;SL;0
0314;0314_Lock_Hole_Parameters.htm;VHO;0
0314;0314_Lock_Hole_Parameters.htm;LHO;TO-(LHL-TL)/2+DxDCT-DXT
0314;0314_Main_Parameters.htm;L;280
0314;0314_Main_Parameters.htm;W;200
0314;0314_Main_Parameters.htm;H;150
0314;0314_Main_Parameters.htm;BH;H/2
0314;0314_Main_Parameters.htm;NTongues;2
0314;0314_Main_Parameters.htm;DT;dtID
0314;0314_Main_Parameters.htm;UL;Yes
0314;0314_Main_Parameters.htm;LD;H/2
0314;0314_Panel_Parameters.htm;PH;BHssY-PHCY
0314;0314_Score-to-Score_Parameters.htm;Wss1;W+Wlc+2*BodyG+2*C90Y-GLC
0314;0314_Score-to-Score_Parameters.htm;Lss;L+Llc+2*BodyG+2*C90Y
0314;0314_Score-to-Score_Parameters.htm;Wss;W+Wlc+2*BodyG+2*C90Y
0314;0314_Score-to-Score_Parameters.htm;BHssX;BH+Hlc-switch(DT, dtID, IHCDCY+OHCDCY, dtSS, IHCDCY, dtOD, IHCDCY+OHCDCY)+C90X
0314;0314_Score-to-Score_Parameters.htm;BHssY;BH+Hlc+C90Y+HCDCY
0314;0314_Score-to-Score_Parameters.htm;LHssX;LD+Hlc+C90X-switch(DT, dtID, IHCDCY+OHCDCY, dtSS, IHCDCY, dtOD, IHCDCY+OHCDCY)
0314;0314_Score-to-Score_Parameters.htm;LHssY;LD+Hlc+C90Y+HCDCY
0314;0314_Score-to-Score_Parameters.htm;Lss1;Lss-LPC
0314;0314_Score-to-Score_Parameters.htm;Hss;H+Hlc
0320;0320_Corrections_Parameters.htm;C90X;C90x(d(),fd(),DT)
0320;0320_Corrections_Parameters.htm;C90Y;C90y(d(),fd(),DT)
0320;0320_Corrections_Parameters.htm;HC90X;HC90x(d(), fd(), DT)
0320;0320_Corrections_Parameters.htm;GLC;GlueCorr(d())
0320;0320_Corrections_Parameters.htm;LPC;LPCorr(d())
0320;0320_Flaps_Parameters.htm;FH;(W+Wlc+2*BG)/2+C90X
0320;0320_Flaps_Parameters.htm;FH1;FH+UL*LSC
0320;0320_Gap_Parameters.htm;G;0
0320;0320_Gap_Parameters.htm;SSGD;Lid
0320;0320_Gap_Parameters.htm;BG;switch(DT, dtID, 0, dtSS, switch(SSGD, Body, -G, Lid, 0), dtOD, -G)
0320;0320_Gap_Parameters.htm;LG;switch(DT, dtID, G, dtSS, switch(SSGD, Body, 0, Lid, G), dtOD, 0)
0320;0320_Glue_Flap_Parameters.htm;GL;20
0320;0320_Glue_Flap_Parameters.htm;GLA;65
0320;0320_Glue_Flap_Parameters.htm;GLA1;90
0320;0320_Layers_Parameters.htm;LSC;LSCf(d())
0320;0320_Layers_Parameters.htm;HILN;0
0320;0320_Layers_Parameters.htm;HOLN;1
0320;0320_Layers_Parameters.htm;LILN;0
0320;0320_Layers_Parameters.htm;LOLN;0
0320;0320_Layers_Parameters.htm;WILN;0
0320;0320_Layers_Parameters.htm;WOLN;0
0320;0320_Layers_Parameters.htm;Llc;LC(d(), DT, LILN, LOLN)
0320;0320_Layers_Parameters.htm;Wlc;LC(d(), DT, WILN, WOLN)
0320;0320_Layers_Parameters.htm;Hlc;LC(d(), DT, HILN, HOLN)
0320;0320_Main_Parameters.htm;L;280
0320;0320_Main_Parameters.htm;W;200
0320;0320_Main_Parameters.htm;H;100
0320;0320_Main_Parameters.htm;DT;dtID
0320;0320_Main_Parameters.htm;UL;No
0320;0320_Main_Parameters.htm;LD;H
0320;0320_Score-to-Score_Parameters.htm;Lss1;L+Llc+2*BG+2*C90Y-GLC
0320;0320_Score-to-Score_Parameters.htm;Wss;W+Wlc+2*BG+2*C90Y
0320;0320_Score-to-Score_Parameters.htm;Lss;L+Llc+2*BG+2*C90Y
0320;0320_Score-to-Score_Parameters.htm;Wss1;W+Wlc+2*BG+2*C90Y-GLC
0320;0320_Score-to-Score_Parameters.htm;Hss;H+Hlc+HC90X
0320;0320_Slot_Parameters.htm;SE;2
0320;0320_Slot_Parameters.htm;SW;SlotWidth(d())
0320;0320_Slot_Parameters.htm;EdgeType;Flat
0320;0320_Slot_Parameters.htm;ExtL;3
0320;0320_Slot_Parameters.htm;ChL;3
0320;0320_Slot_Parameters.htm;SW1;SW/2
0320;0320_Slot_Parameters.htm;SW2;switch(EdgeType, Flat, 0, Chamfer, d(), LineExt, d())
0320;0320_Slot_Parameters.htm;DxCh;SW2
0321;0321_Corrections_Parameters.htm;C90X;C90x(d(),fd(),DT)
0321;0321_Corrections_Parameters.htm;C90Y;C90y(d(),fd(),DT)
0321;0321_Corrections_Parameters.htm;HC90X;HC90x(d(), fd(), DT)
0321;0321_Corrections_Parameters.htm;GLC;GlueCorr(d())
0321;0321_Corrections_Parameters.htm;LPC;LPCorr(d())
0321;0321_Gap_Parameters.htm;G;2
0321;0321_Gap_Parameters.htm;SSGD;Lid
0321;0321_Gap_Parameters.htm;BG;switch(DT, dtID, 0, dtSS, switch(SSGD, Body, -G, Lid, 0), dtOD, -G)
0321;0321_Gap_Parameters.htm;LG;switch(DT, dtID, G, dtSS, switch(SSGD, Body, 0, Lid, G), dtOD, 0)
0321;0321_Glue_Flap_Parameters.htm;GL;GLWidth(d())
0321;0321_Glue_Flap_Parameters.htm;GLA;75
0321;0321_Glue_Flap_Parameters.htm;GLA1;90
0321;0321_Layers_Parameters.htm;LSC;LSCf(d())
0321;0321_Layers_Parameters.htm;STLL;0
0321;0321_Layers_Parameters.htm;HILN;0
0321;0321_Layers_Parameters.htm;HOLN;0
0321;0321_Layers_Parameters.htm;LILN;0
0321;0321_Layers_Parameters.htm;LOLN;0
0321;0321_Layers_Parameters.htm;WILN;0
0321;0321_Layers_Parameters.htm;WOLN;0
0321;0321_Layers_Parameters.htm;Llc;LC(d(),DT,LILN,LOLN)
0321;0321_Layers_Parameters.htm;Wlc;LC(d(),DT,WILN,WOLN)
0321;0321_Layers_Parameters.htm;Hlc;LC(d(),DT,HILN,HOLN)
0321;0321_Main_Parameters.htm;L;280
0321;0321_Main_Parameters.htm;W;200
0321;0321_Main_Parameters.htm;H;150
0321;0321_Main_Parameters.htm;DT;dtID
0321;0321_Main_Parameters.htm;UL;Yes
0321;0321_Score-to-Score_Parameters.htm;Lss1;L+Llc+2*BG+2*C90Y-GLC
0321;0321_Score-to-Score_Parameters.htm;Wss;W+Wlc+2*BG+2*C90Y
0321;0321_Score-to-Score_Parameters.htm;Lss;L+Llc+2*BG+2*C90Y
0321;0321_Score-to-Score_Parameters.htm;Wss1;W+Wlc+2*BG+2*C90Y-GLC
0321;0321_Score-to-Score_Parameters.htm;Hss;H+Hlc+HC90X
0321;0321_Snap_Lock_Parameters.htm;Off;1
0321;0321_Snap_Lock_Parameters.htm;R;d()+2
0321;0321_Snap_Lock_Parameters.htm;DySEB;Wss/3
0321;0321_Snap_Lock_Parameters.htm;SBHW;Lss-2*DySEB
0321;0321_Snap_Lock_Parameters.htm;TW;SBHW
0321;0321_Snap_Lock_Parameters.htm;TH;0.15*Wss
0321;0321_Snap_Lock_Parameters.htm;DySTB;Wss/2
0321;0321_Snap_Lock_Parameters.htm;SBH1;Wss/2
0321;0321_Snap_Lock_Parameters.htm;DxSEB;SBH1+d()
0321;0321_Snap_Lock_Parameters.htm;SBB;0
0321;0321_Snap_Lock_Parameters.htm;SEB;0
0321;0321_Snap_Lock_Parameters.htm;STC;0
0321;0321_Snap_Lock_Parameters.htm;SBC;R
0321;0321_Snap_Lock_Parameters.htm;SEC;0
0321;0321_Snap_Lock_Parameters.htm;calc;if(0,(SBH1+TH)-DySEB, 1000,1)
0321;0321_Snap_Lock_Parameters.htm;SED;switch(calc, 0, TH, 1, SBH1+TH-DySEB)
0322;0322_Corrections_Parameters.htm;I90Y;I90y(d(), fd())
0322;0322_Corrections_Parameters.htm;C90X;C90x(d(), fd(), DT)
0322;0322_Corrections_Parameters.htm;C90Y;C90y(d(), fd(), DT)
0322;0322_Cutting_Segment_Parameters.htm;CW;5
0322;0322_Cutting_Segment_Parameters.htm;CL;PH2
0322;0322_Flaps_Parameters.htm;FH;(W+Wlc)/6
0322;0322_Flaps_Parameters.htm;FC;d()
0322;0322_Gap_Parameters.htm;G;2
0322;0322_Gap_Parameters.htm;SSGD;Lid
0322;0322_Gap_Parameters.htm;BG;switch(DT, dtID, 0, dtSS, switch(SSGD, Body, -G, Lid, 0), dtOD, -G)
0322;0322_Gap_Parameters.htm;LG;switch(DT, dtID, G, dtSS, switch(SSGD, Body, 0, Lid, G), dtOD, 0)
0322;0322_Layers_Parameters.htm;LSC;LSCf(d())
0322;0322_Layers_Parameters.htm;LILN;6
0322;0322_Layers_Parameters.htm;LOLN;0
0322;0322_Layers_Parameters.htm;WILN;2
0322;0322_Layers_Parameters.htm;WOLN;0
0322;0322_Layers_Parameters.htm;HILN;0
0322;0322_Layers_Parameters.htm;HOLN;0
0322;0322_Layers_Parameters.htm;Llc;LC(d(), DT, LILN, LOLN)
0322;0322_Layers_Parameters.htm;Wlc;LC(d(), DT, WILN, WOLN)
0322;0322_Layers_Parameters.htm;Hlc;LC(d(), DT, HILN, HOLN)
0322;0322_Lock_Hole_Parameters.htm;TL;PH1-PH+CW
0322;0322_Main_Parameters.htm;L;280
0322;0322_Main_Parameters.htm;W;200
0322;0322_Main_Parameters.htm;H;100
0322;0322_Main_Parameters.htm;DT;dtID
0322;0322_Main_Parameters.htm;UL;Yes
0322;0322_Main_Parameters.htm;LD;H/2
0322;0322_Panel_Parameters.htm;PH;(H+Hlc)/3
0322;0322_Panel_Parameters.htm;PC;UL*LSC
0322;0322_Panel_Parameters.htm;PH1;H+Hlc+2*C90Y-d()
0322;0322_Panel_Parameters.htm;PC1;UL*LSC
0322;0322_Panel_Parameters.htm;PH2;L/20
0322;0322_Score-to-Score_Parameters.htm;Lss;L+Llc+2*BG+2*C90Y
0322;0322_Score-to-Score_Parameters.htm;Wss;W+Wlc+2*BG+2*C90X
0322;0322_Score-to-Score_Parameters.htm;HssX;H+Hlc+2*C90X
0322;0322_Score-to-Score_Parameters.htm;HssY;H+Hlc+2*C90Y
0322;0322_Tongue_Parameters.htm;TH;HssX-PH+CW-d()
0322;0322_Tongue_Parameters.htm;TO;0
0322;0322_Webbed_Flaps_Parameters.htm;WFO;(H+Hlc)/5
0323;0323_Corrections_Parameters.htm;I90X;I90x(d(), fd())
0323;0323_Corrections_Parameters.htm;I90Y;I90y(d(), fd())
0323;0323_Corrections_Parameters.htm;C90X;C90x(d(), fd(), DT)
0323;0323_Corrections_Parameters.htm;C90Y;C90y(d(), fd(), DT)
0323;0323_Cutting_Segment_Parameters.htm;EdgeType;Chamfer
0323;0323_Cutting_Segment_Parameters.htm;ExtL;3
0323;0323_Cutting_Segment_Parameters.htm;ChL;2*d()
0323;0323_Cutting_Segment_Parameters.htm;CW;switch(EdgeType, Flat, 0, Chamfer, 1.5*d(), LineExt, 1.5*d())
0323;0323_Cutting_Segment_Parameters.htm;DxCh;CW
0323;0323_Cutting_Segment_Parameters.htm;CL;PH2
0323;0323_Gap_Parameters.htm;G;2
0323;0323_Gap_Parameters.htm;SSGD;Lid
0323;0323_Gap_Parameters.htm;BG;switch(DT, dtID, 0, dtSS, switch(SSGD, Body, -G, Lid, 0), dtOD, -G)
0323;0323_Gap_Parameters.htm;LG;switch(DT, dtID, G, dtSS, switch(SSGD, Body, 0, Lid, G), dtOD, 0)
0323;0323_Layers_Parameters.htm;LILN;6
0323;0323_Layers_Parameters.htm;LOLN;0
0323;0323_Layers_Parameters.htm;WILN;2
0323;0323_Layers_Parameters.htm;WOLN;0
0323;0323_Layers_Parameters.htm;HILN;0
0323;0323_Layers_Parameters.htm;HOLN;0
0323;0323_Layers_Parameters.htm;Llc;LC(d(), DT, LILN, LOLN)
0323;0323_Layers_Parameters.htm;Wlc;LC(d(), DT, WILN, WOLN)
0323;0323_Layers_Parameters.htm;Hlc;LC(d(), DT, HILN, HOLN)
0323;0323_Main_Parameters.htm;L;280
0323;0323_Main_Parameters.htm;W;200
0323;0323_Main_Parameters.htm;H;100
0323;0323_Main_Parameters.htm;DT;dtID
0323;0323_Main_Parameters.htm;UL;Yes
0323;0323_Main_Parameters.htm;LD;H/2
0323;0323_Panel_Parameters.htm;PH;HssX-d()
0323;0323_Panel_Parameters.htm;PC;I90Y
0323;0323_Panel_Parameters.htm;PH1;HssY-d()
0323;0323_Panel_Parameters.htm;PC1;I90X
0323;0323_Panel_Parameters.htm;PH2;L/20
0323;0323_Score-to-Score_Parameters.htm;Lss;L+Llc+2*BG+2*C90Y
0323;0323_Score-to-Score_Parameters.htm;Wss;W+Wlc+2*BG+2*C90X
0323;0323_Score-to-Score_Parameters.htm;HssX;H+Hlc+2*C90X
0323;0323_Score-to-Score_Parameters.htm;HssY;H+Hlc+2*C90Y
0323;0323_Trapezium_Parameters.htm;TPH;W/8
0323;0323_Trapezium_Parameters.htm;BAng;45
0323;0323_Webbed_Flaps_Parameters.htm;WFO;(H+Hlc)/5
0325;0325_Corrections_Parameters.htm;I90X;I90x(d(), fd())
0325;0325_Corrections_Parameters.htm;I90Y;I90y(d(), fd())
0325;0325_Corrections_Parameters.htm;C90X;C90x(d(),fd(),DT)
0325;0325_Corrections_Parameters.htm;C90Y;C90y(d(),fd(),DT)
0325;0325_Corrections_Parameters.htm;HC90X;HC90x(d(), fd(), DT)
0325;0325_Corrections_Parameters.htm;GLC;GlueCorr(d())
0325;0325_Corrections_Parameters.htm;LPC;LPCorr(d())
0325;0325_Flaps_Parameters.htm;FH;(W+Wlc+2*BodyG)/4+C90X
0325;0325_Flaps_Parameters.htm;FH1;FH+UL*LSC
0325;0325_Gap_Parameters.htm;LG;2
0325;0325_Gap_Parameters.htm;BG;0
0325;0325_Gap_Parameters.htm;SSGD;Lid
0325;0325_Gap_Parameters.htm;LidG;switch(DT, dtID, LG, dtSS, switch(SSGD, Body, 0, Lid, LG), dtOD, 0)
0325;0325_Gap_Parameters.htm;BodyG;switch(DT, dtID, 0, dtSS, switch(SSGD, Body, -LG, Lid, 0), dtOD, -LG)
0325;0325_Gap_Parameters.htm;BtmG;switch(DT, dtID, BG, dtSS, switch(SSGD, Body, -LG+BG, Lid, BG), dtOD, -LG+BG)
0325;0325_Glue_Flap_Parameters.htm;GL;GLWidth(d())
0325;0325_Glue_Flap_Parameters.htm;GLA;65
0325;0325_Glue_Flap_Parameters.htm;GLA1;65
0325;0325_Layers_Parameters.htm;LSC;LSCf(d())
0325;0325_Layers_Parameters.htm;LILN;0
0325;0325_Layers_Parameters.htm;LOLN;0
0325;0325_Layers_Parameters.htm;WILN;0
0325;0325_Layers_Parameters.htm;WOLN;0
0325;0325_Layers_Parameters.htm;HILN;0
0325;0325_Layers_Parameters.htm;HOLN;0
0325;0325_Layers_Parameters.htm;Llc;LC(d(), DT, LILN, LOLN)
0325;0325_Layers_Parameters.htm;Wlc;LC(d(), DT, WILN, WOLN)
0325;0325_Layers_Parameters.htm;Hlc;LC(d(), DT, HILN, HOLN)
0325;0325_Main_Parameters.htm;L;280
0325;0325_Main_Parameters.htm;W;200
0325;0325_Main_Parameters.htm;H;100
0325;0325_Main_Parameters.htm;BH;H/3
0325;0325_Main_Parameters.htm;DT;dtID
0325;0325_Main_Parameters.htm;UL;Yes
0325;0325_Main_Parameters.htm;LD;H/3
0325;0325_Panel_Parameters.htm;PHx;BH+C90X-switch(DT, dtID, 0, dtSS, I90X, dtOD, d())
0325;0325_Panel_Parameters.htm;PHy;BH+C90X-switch(DT, dtID, 0, dtSS, I90Y, dtOD, d())
0325;0325_Score-to-Score_Parameters.htm;Lss1;L+Llc+2*BodyG+2*C90Y-GLC
0325;0325_Score-to-Score_Parameters.htm;Wss;W+Wlc+2*BodyG+2*C90Y
0325;0325_Score-to-Score_Parameters.htm;HssX;BH+Hlc+2*C90X
0325;0325_Score-to-Score_Parameters.htm;HssY;BH+Hlc+2*C90Y
0325;0325_Score-to-Score_Parameters.htm;Lss;L+Llc+2*BodyG+2*C90Y
0325;0325_Score-to-Score_Parameters.htm;Wss1;Wss-LPC
0325;0325_Score-to-Score_Parameters.htm;Hss;H+Hlc+2*HC90X
0325;0325_Slot_Parameters.htm;SW;SlotWidth(d())
0325;0325_Slot_Parameters.htm;EdgeType;Flat
0325;0325_Slot_Parameters.htm;ExtL;3
0325;0325_Slot_Parameters.htm;ChL;3
0325;0325_Slot_Parameters.htm;SW1;SW/2
0325;0325_Slot_Parameters.htm;SW2;switch(EdgeType, Flat, 0, Chamfer, SW/2, LineExt, SW/2)
0325;0325_Slot_Parameters.htm;DxCh;SW2
0325;0325_Slot_Parameters.htm;SE;2
0330;0330_Corrections_Parameters.htm;I90Y;I90y(d(), fd())
0330;0330_Corrections_Parameters.htm;I90X;I90x(d(), fd())
0330;0330_Corrections_Parameters.htm;C90X;C90x(d(), fd(), DT)
0330;0330_Corrections_Parameters.htm;C90Y;C90y(d(), fd(), DT)
0330;0330_Corrections_Parameters.htm;BCDC1X;BCDC1x(d(),fd(), DT)
0330;0330_Corrections_Parameters.htm;IHCDCX;IHCDCx(d(), fd())
0330;0330_Corrections_Parameters.htm;OHCDCX;OHCDCx(d(), fd())
0330;0330_Corrections_Parameters.htm;HCDCX;HCODCx(d(), fd(), DT)
0330;0330_Corrections_Parameters.htm;PHCX;PHCorrX(d(), fd())
0330;0330_Corrections_Parameters.htm;BCDC1Y;BCDC1y(d(),fd(), DT)
0330;0330_Corrections_Parameters.htm;HCDCY;HCODCy(d(), fd(), DT)
0330;0330_Corrections_Parameters.htm;PHCY;PHCorrY(d(), fd())
